SuburbClass,Rooms,Bathroom,Distance,Latitude,Longitude,BuildingArea,Landsize,HouseAgeType_historic,HouseAgeType_modern
1,4,2.0,3.5,-37.7797,144.9861,175.0,266.0,1,0
3,3,1.0,7.8,-37.7459,144.9773,131.0,577.0,1,0
3,4,2.0,10.5,-37.7654,144.8655,225.0,569.0,0,1
3,3,1.0,13.3,-37.7555,144.8295,99.0,546.0,0,1
3,3,1.0,38.0,-38.13743,145.16702,123.0,578.0,0,1
3,3,1.0,14.7,-37.88537,144.65337,125.0,640.0,0,1
1,3,1.0,13.9,-37.9347,145.0507,140.0,780.0,1,0
3,2,1.0,13.3,-37.7689,144.8402,81.0,343.0,1,0
1,3,2.0,9.2,-37.7893,145.092,144.0,207.0,0,1
1,3,2.0,6.9,-37.7607,144.9314,156.0,216.0,0,1
3,4,1.0,10.4,-37.73834,144.88197,148.0,558.0,0,1
1,2,1.0,4.5,-37.8572,145.0066,122.0,214.0,1,0
1,3,1.0,5.8,-37.7665,145.0175,107.0,185.0,0,1
1,3,2.0,11.2,-37.9153,144.9924,170.0,275.0,0,1
3,5,2.0,14.0,-37.73726,144.82998,207.0,647.0,0,1
3,4,1.0,33.3,-38.02981,145.24826000000004,136.0,640.0,1,0
3,5,3.0,8.5,-37.72565,144.94953999999996,263.0,681.0,1,0
1,3,2.0,8.0,-37.8571,144.8767,204.0,418.0,0,1
3,3,1.0,10.5,-37.7691,144.8575,106.0,581.0,1,0
3,2,1.0,10.8,-37.782,144.8528,82.0,604.0,1,0
1,3,1.0,5.5,-37.7677,145.0142,127.0,534.0,1,0
1,3,1.0,3.8,-37.8371,144.939,138.0,114.0,0,1
3,2,1.0,9.2,-37.7276,144.9688,120.0,629.0,1,0
3,4,2.0,31.7,-37.69026,144.57866,200.0,547.0,0,1
1,3,2.0,9.7,-37.8075,145.1011,190.0,404.0,0,1
1,3,1.0,6.3,-37.8592,145.0182,116.0,217.0,1,0
1,4,1.0,1.6,-37.7999,144.9759,152.0,177.0,1,0
3,2,1.0,6.4,-37.7962,144.8844,109.0,222.0,1,0
1,3,2.0,13.9,-37.9079,145.0707,143.0,213.0,0,1
1,2,1.0,10.7,-37.9143,145.0238,131.0,564.0,1,0
1,3,1.0,5.2,-37.7602,144.9543,162.0,483.0,1,0
3,3,2.0,6.6,-37.8038,144.8896,140.0,306.0,1,0
1,2,1.0,11.7,-37.8518,145.1278,196.0,698.0,1,0
3,3,3.0,13.5,-37.79,144.7886,124.45,134.0,0,1
1,3,2.0,6.2,-37.83543,145.04606,158.0,848.0,1,0
1,4,2.0,7.9,-37.777,145.0414,252.0,449.0,1,0
3,2,2.0,4.2,-37.7922,144.9316,127.0,169.0,0,1
3,3,2.0,31.7,-37.58883,144.70202,220.0,350.0,0,1
3,4,1.0,8.8,-37.7506,144.99,146.0,521.0,1,0
1,2,2.0,5.9,-37.7713,144.9038,132.0,146.0,0,1
3,3,1.0,6.2,-37.8363,144.87588,123.0,396.0,1,0
3,2,1.0,15.4,-37.83283,145.17533,73.0,189.0,0,1
1,5,2.0,10.7,-37.9291,145.0283,288.0,679.0,1,0
3,3,2.0,28.5,-37.98418,145.27178,128.0,581.0,0,1
3,3,1.0,6.7,-37.75296,144.95967,102.0,227.0,1,0
3,3,2.0,7.0,-37.8233,144.8825,210.68,287.0,0,1
1,5,1.0,6.9,-37.7613,144.9177,155.0,739.0,1,0
1,4,3.0,6.9,-37.7617,144.9272,178.0,384.0,1,0
1,4,2.0,13.7,-37.9324,145.0235,242.0,607.0,0,1
1,4,3.0,13.9,-37.7905,145.1433,170.0,661.0,0,1
1,3,2.0,9.7,-37.8161,145.0812,112.0,206.0,0,1
3,4,2.0,11.4,-37.7435,145.0686,230.0,604.0,1,0
1,4,2.0,4.6,-37.85565,145.00839,154.0,401.0,1,0
1,3,1.0,7.3,-37.84949,145.07726,169.0,554.0,1,0
1,3,1.0,5.9,-37.7725,144.9146,131.0,487.0,1,0
1,3,1.0,3.5,-37.8289,145.0089,102.0,182.0,1,0
3,3,1.0,9.4,-37.7445,145.0386,99.0,658.0,1,0
3,3,1.0,13.0,-37.6949,144.9122,130.0,320.0,0,1
3,3,2.0,10.8,-37.7851,144.8517,124.0,327.0,0,1
3,3,1.0,4.2,-37.791,144.9323,101.0,98.0,0,1
1,3,2.0,11.8,-37.9088,145.0471,142.0,667.0,1,0
1,3,2.0,6.9,-37.7638,144.9175,222.0,283.0,0,1
1,4,2.0,11.2,-37.8954,145.0017,197.0,550.0,1,0
3,3,1.0,11.2,-37.7068,145.0193,112.0,371.0,1,0
1,4,2.0,7.5,-37.8332,145.0461,166.0,457.0,1,0
1,4,2.0,12.3,-37.9016,145.08293999999995,170.0,455.0,1,0
1,1,1.0,5.2,-37.76078,144.96168,80.0,334.0,0,1
1,4,2.0,10.7,-37.9187,145.007,268.0,617.0,1,0
3,3,1.0,6.7,-37.74701,144.96369,104.0,771.0,0,1
3,4,2.0,13.6,-37.7016,144.8974,213.0,453.0,0,1
1,3,3.0,9.2,-37.8605,145.0455,265.0,662.0,0,1
3,3,1.0,8.5,-37.72208,144.93714,103.0,546.0,1,0
3,3,1.0,4.2,-37.7954,144.9274,120.0,275.0,1,0
1,3,2.0,6.1,-37.8656,144.9851,134.0,124.0,0,1
3,3,2.0,17.5,-37.94122,145.10924,123.0,535.0,0,1
3,3,1.0,14.7,-37.89513,144.64056000000005,112.0,299.0,0,1
3,3,1.0,8.7,-37.7861,144.8897,132.0,250.0,0,1
3,2,1.0,6.7,-37.74483,144.97269,100.0,350.0,1,0
3,4,2.0,13.5,-37.7256,144.8739,146.0,628.0,0,1
3,3,2.0,8.9,-37.73253,145.0873,151.0,291.0,0,1
1,4,2.0,5.0,-37.86667,144.98324,160.0,613.0,1,0
3,4,2.0,11.2,-37.6926,144.9861,244.0,581.0,0,1
3,2,1.0,10.6,-37.7587,145.0657,110.0,182.0,0,1
1,3,1.0,6.5,-37.7607,145.0105,138.0,435.0,1,0
3,3,1.0,15.3,-37.67873,145.01878,109.0,727.0,1,0
3,3,2.0,13.6,-37.8859,145.0934,101.0,160.0,0,1
3,5,2.0,11.2,-37.7099,145.0333,285.0,548.0,0,1
3,4,2.0,13.6,-37.7088,144.8938,265.0,737.0,0,1
3,2,1.0,12.0,-37.71626,144.99866,111.0,343.0,1,0
1,4,3.0,14.2,-37.89187,145.11049,150.0,708.0,1,0
1,4,2.0,8.5,-37.883,145.0043,184.0,527.0,1,0
1,2,1.0,4.5,-37.8479,144.9988,79.0,131.0,1,0
1,4,3.0,8.5,-37.8897,145.00799999999995,273.0,701.0,1,0
3,3,1.0,13.5,-37.7987,144.8196,103.0,591.0,0,1
1,4,2.0,6.9,-37.7709,144.9288,193.0,313.0,1,0
3,3,2.0,19.6,-37.62145,145.01051,190.0,420.0,0,1
3,4,2.0,6.7,-37.73572,144.97256000000004,255.0,441.0,0,1
3,4,1.0,8.4,-37.8411,144.889,159.0,757.0,1,0
3,3,3.0,9.9,-37.7271,144.9261,175.0,291.0,0,1
1,2,1.0,11.7,-37.8444,145.1054,82.0,593.0,1,0
3,4,2.0,12.0,-37.72614,144.99892,260.0,499.0,1,0
1,3,1.0,6.6,-37.8663,144.9948,100.0,178.0,1,0
3,3,2.0,7.8,-37.7461,144.9584,131.0,213.0,0,1
3,3,1.0,6.7,-37.74671,144.95141999999996,98.0,392.0,1,0
3,4,2.0,14.7,-37.89556,144.64268,147.0,531.0,0,1
3,2,1.0,9.4,-37.7389,145.0393,88.0,668.0,1,0
3,3,2.0,13.8,-37.7322,145.0995,183.0,656.0,0,1
1,3,2.0,11.0,-37.8737,145.0695,145.0,702.0,1,0
3,3,2.0,12.1,-37.7094,144.9377,116.0,565.0,1,0
3,2,1.0,11.1,-37.8332,144.8649,70.0,153.0,0,1
1,4,2.0,15.2,-37.96,145.02068,235.0,390.0,0,1
3,3,2.0,7.8,-37.744,144.9501,110.0,370.0,1,0
3,3,1.0,14.7,-37.9178,145.0872,107.0,774.0,1,0
3,3,2.0,10.6,-37.7524,145.06,171.0,330.0,0,1
3,3,1.0,12.1,-37.711,144.9478,116.0,597.0,1,0
1,3,2.0,7.5,-37.8269,145.0496,120.0,431.0,1,0
3,3,2.0,23.0,-37.76572,145.28915,128.0,507.0,1,0
3,3,1.0,13.1,-37.71245,144.97059,94.0,616.0,1,0
3,4,3.0,6.4,-37.78133,144.86768,151.0,294.0,0,1
1,4,2.0,11.4,-37.8925,145.0541,133.0,757.0,1,0
1,3,1.0,10.2,-37.82372,145.09085,120.0,516.0,1,0
3,4,2.0,18.4,-37.83851,144.6887,159.0,452.0,0,1
3,3,1.0,8.4,-37.73261,144.99535,186.0,483.0,1,0
1,3,1.0,2.7,-37.84517,144.98727,110.0,174.0,1,0
3,3,1.0,12.6,-37.7933,144.8411,145.0,700.0,1,0
1,3,2.0,13.9,-37.9179,145.0592,160.0,230.0,0,1
1,1,1.0,4.5,-37.8508,145.0051,54.0,108.0,1,0
1,4,2.0,9.2,-37.7835,145.0883,201.0,667.0,0,1
1,3,1.0,6.5,-37.7574,144.9854,96.0,327.0,1,0
1,4,2.0,13.8,-37.764,145.1145,181.0,675.0,0,1
1,3,2.0,2.6,-37.7934,144.9562,196.0,154.0,1,0
1,5,3.0,13.9,-37.9066,145.0541,257.0,623.0,1,0
1,2,1.0,5.5,-37.7789,144.9952,109.0,376.0,1,0
3,3,1.0,5.9,-37.7652,144.9454,123.0,157.0,0,1
3,4,2.0,11.7,-37.88658,145.09297,131.0,402.0,1,0
1,4,2.0,6.9,-37.7686,144.912,228.0,675.0,1,0
3,2,1.0,10.5,-37.7501,145.0505,120.0,589.0,1,0
1,3,2.0,5.3,-37.82834,145.03937,165.0,242.0,0,1
3,3,2.0,7.0,-37.8217,144.8842,171.0,473.0,1,0
1,4,2.0,12.2,-37.8621,145.1126,152.0,803.0,0,1
1,4,3.0,8.0,-37.8566,144.8737,191.0,183.0,0,1
3,3,2.0,12.7,-37.73058,145.08705,139.4,629.0,0,1
3,3,1.0,10.5,-37.7406,145.0483,118.0,800.0,1,0
3,3,2.0,20.5,-37.64426,145.1,196.0,545.0,0,1
3,4,2.0,12.8,-37.7453,144.8721,250.0,613.0,0,1
3,3,1.0,21.3,-37.81953,145.24907,88.0,314.0,0,1
3,4,2.0,12.3,-37.90822,145.12036,146.0,344.0,0,1
1,2,2.0,9.2,-37.858,145.0696,184.0,718.0,1,0
3,3,1.0,36.9,-38.1187,145.14973,114.0,624.0,0,1
3,3,1.0,14.5,-37.7212,144.8545,107.0,338.0,1,0
3,3,1.0,9.4,-37.7399,145.0369,85.0,413.0,1,0
3,3,2.0,10.5,-37.7358,145.0559,200.0,251.0,0,1
3,4,2.0,8.9,-37.74352,145.08082,140.0,264.0,0,1
3,4,2.0,22.2,-37.88919,145.2165,166.0,724.0,0,1
1,4,3.0,2.6,-37.8129,145.0013,108.0,108.0,0,1
1,3,1.0,8.0,-37.7397,144.898,145.0,253.0,0,1
3,3,1.0,12.6,-37.7807,144.8341,104.0,558.0,1,0
3,3,2.0,19.6,-37.62858,145.03735,111.04,606.0,0,1
3,3,1.0,19.6,-37.65843,145.03091,113.0,534.0,0,1
1,2,1.0,5.6,-37.8012,145.0361,80.0,405.0,1,0
3,3,1.0,26.5,-37.78329,145.32271,97.0,862.0,1,0
3,4,2.0,25.0,-37.86434000000001,145.25739,200.0,719.0,0,1
3,3,2.0,6.3,-37.81662,144.866,122.0,444.0,1,0
3,1,1.0,1.6,-37.802,144.9848,53.0,816.0,0,1
3,4,2.0,34.7,-38.07202,145.27369,149.0,579.0,0,1
3,3,1.0,9.2,-37.7205,144.9659,145.0,586.0,1,0
3,3,2.0,14.7,-37.9213,145.0854,172.0,609.0,0,1
1,4,2.0,3.2,-37.7804,144.9748,162.0,207.0,1,0
1,4,2.0,18.8,-37.9265,145.19758000000004,152.0,748.0,0,1
1,3,2.0,11.0,-37.8666,145.0676,149.0,731.0,1,0
1,2,1.0,5.2,-37.7731,144.9568,75.0,148.0,1,0
3,3,1.0,8.7,-37.7837,144.8887,176.0,578.0,0,1
3,3,1.0,14.0,-37.73497,144.7864,138.0,557.0,0,1
3,3,1.0,7.8,-37.7561,144.9718,130.0,370.0,1,0
1,4,2.0,5.2,-37.7733,144.9599,200.0,373.0,0,1
3,2,2.0,7.8,-37.7404,144.9559,149.0,339.0,1,0
3,4,2.0,14.7,-37.88177,144.74221,219.0,612.0,0,1
1,3,1.0,14.2,-37.87754,145.12076000000005,153.0,717.0,1,0
1,2,1.0,2.5,-37.801,144.9989,75.0,220.0,1,0
3,2,1.0,11.2,-37.702,145.0324,107.0,153.0,0,1
1,3,2.0,5.6,-37.8052,145.0489,153.0,275.0,0,1
1,3,1.0,3.5,-37.7779,144.9862,116.0,275.0,1,0
3,3,2.0,6.4,-37.78502,144.86733,128.0,159.0,0,1
1,3,2.0,4.5,-37.8553,145.007,163.0,272.0,1,0
1,4,2.0,4.3,-37.77708,144.90913999999995,178.0,290.0,0,1
1,4,3.0,10.7,-37.9162,145.0219,213.0,618.0,0,1
1,5,3.0,7.8,-37.8437,145.069,282.0,603.0,0,1
1,4,2.0,16.7,-37.87738,145.18083,164.0,742.0,0,1
1,4,2.0,9.0,-37.8292,145.0852,229.0,653.0,1,0
1,3,1.0,4.6,-37.8371,145.012,107.0,57.0,1,0
3,4,2.0,7.7,-37.8248,144.8707,236.0,742.0,0,1
1,5,3.0,2.6,-37.8157,145.0073,260.0,618.0,1,0
3,2,1.0,12.4,-37.7164,144.9666,109.0,621.0,1,0
1,2,1.0,5.5,-37.7638,144.9933,97.0,354.0,1,0
3,4,1.0,38.0,-38.16146,145.12997,163.0,622.0,1,0
1,3,2.0,2.1,-37.79933,144.97932,106.0,205.0,1,0
1,3,1.0,13.7,-37.9338,145.0226,109.0,289.0,0,1
1,3,1.0,10.3,-37.92364,145.01118,175.0,685.0,1,0
3,2,1.0,4.2,-37.7902,144.9319,76.0,158.0,0,1
1,3,2.0,7.5,-37.8302,145.0542,162.0,213.0,1,0
3,3,2.0,8.4,-37.8446,144.8861,125.0,284.0,1,0
1,5,3.0,11.7,-37.8528,145.1129,210.0,326.0,0,1
1,3,2.0,10.2,-37.86516,145.07958,230.0,634.0,1,0
3,4,2.0,6.4,-37.7943,144.8875,130.0,319.0,1,0
3,3,1.0,12.0,-37.72216,144.99381,136.0,627.0,1,0
1,3,2.0,3.0,-37.84962,144.95856,155.0,138.0,1,0
3,4,2.0,9.9,-37.7247,144.9257,157.0,215.0,0,1
1,3,2.0,7.9,-37.766,145.0345,140.0,249.0,0,1
1,2,1.0,11.2,-37.9157,144.9973,92.0,232.0,0,1
1,4,2.0,11.0,-37.8711,145.0746,274.0,696.0,0,1
1,3,2.0,13.9,-37.7765,145.11700000000005,169.0,771.0,1,0
1,3,1.0,4.5,-37.7638,144.9804,144.0,456.0,1,0
1,4,1.0,10.7,-37.9027,145.0225,150.0,656.0,1,0
1,3,2.0,5.6,-37.8063,145.0179,121.0,140.0,0,1
3,4,2.0,17.9,-37.9641,145.06547,283.0,721.0,0,1
1,4,1.0,5.7,-37.77167,145.02015,148.0,368.0,1,0
1,3,1.0,7.5,-37.8225,145.0551,115.0,354.0,1,0
3,4,2.0,9.2,-37.7833,144.8817,185.0,308.0,0,1
1,4,3.0,6.3,-37.86345,145.02454,180.0,474.0,1,0
3,3,1.0,14.7,-37.9303,145.082,118.0,531.0,0,1
3,3,2.0,10.5,-37.78703,144.84569,130.0,485.0,1,0
3,3,1.0,9.9,-37.7215,144.951,100.0,534.0,1,0
1,3,1.0,7.2,-37.88783,145.01324,133.0,377.0,1,0
1,4,2.0,11.0,-37.8693,145.08,199.0,321.0,0,1
3,4,2.0,20.6,-37.5729,144.93663,222.0,756.0,0,1
1,2,1.0,4.1,-37.8498,144.9628,82.0,152.0,1,0
1,2,1.0,13.7,-37.9355,145.0008,87.0,228.0,0,1
3,3,2.0,10.5,-37.79127,144.83713,198.0,573.0,1,0
1,3,2.0,12.2,-37.87,145.1103,85.0,320.0,1,0
3,5,2.0,7.8,-37.7492,144.969,286.0,381.0,0,1
3,3,2.0,14.5,-37.9431,145.0274,150.0,586.0,1,0
3,3,1.0,13.8,-37.94087,145.03366,131.0,587.0,1,0
3,4,2.0,9.9,-37.7319,144.9461,194.0,250.0,0,1
3,3,2.0,13.8,-37.94313,145.03501,113.0,254.0,0,1
1,2,1.0,13.0,-37.9326,145.0387,100.0,227.0,0,1
1,2,1.0,1.6,-37.7968,144.9781,101.0,106.0,1,0
1,2,1.0,4.6,-37.85542,144.99571,58.0,136.0,1,0
1,3,2.0,4.5,-37.8517,145.0056,100.0,112.0,1,0
3,2,1.0,8.8,-37.733,144.9961,85.0,479.0,1,0
3,4,2.0,21.8,-37.68001,145.16,235.0,879.0,0,1
1,2,2.0,5.5,-37.7627,144.9898,100.0,55.0,0,1
3,4,3.0,12.8,-37.7293,144.8659,257.0,322.0,1,0
1,3,2.0,13.4,-37.81231,145.1642,194.0,698.0,1,0
1,3,1.0,8.2,-37.73797,144.92455,189.0,824.0,1,0
3,3,2.0,19.6,-37.62882000000001,145.00978999999995,147.0,390.0,0,1
1,2,1.0,4.6,-37.8183,145.0423,71.0,859.0,1,0
1,3,2.0,13.9,-37.9219,145.0733,140.0,167.0,0,1
1,2,1.0,5.2,-37.762,144.9547,86.0,453.0,1,0
3,3,2.0,18.0,-37.7145,144.77132,106.0,358.0,0,1
3,4,2.0,17.2,-37.84454,145.18881000000005,166.0,682.0,0,1
1,4,2.0,8.0,-37.8621,144.8872,160.0,466.0,1,0
1,2,1.0,12.2,-37.8677,145.0981,59.0,78.0,0,1
1,3,2.0,14.2,-37.86198,145.139,133.0,660.0,1,0
3,3,1.0,11.2,-37.702,145.0148,160.0,270.0,0,1
1,3,2.0,6.3,-37.8614,145.0274,150.0,296.0,1,0
3,4,2.0,25.5,-37.61944,145.01243,155.0,448.0,0,1
1,4,1.0,3.2,-37.7808,144.9736,163.0,418.0,1,0
1,3,2.0,10.2,-37.87105,145.10198,115.0,280.0,0,1
1,4,2.0,9.2,-37.8509,145.0916,212.0,659.0,1,0
3,3,2.0,23.0,-37.78499,145.2647,150.0,269.0,0,1
3,3,2.0,12.8,-37.7378,144.8705,126.0,630.0,0,1
3,3,2.0,8.8,-37.7336,144.9958,140.0,590.0,1,0
1,5,3.0,13.8,-37.91865,145.05418,243.0,697.0,1,0
3,4,2.0,6.4,-37.79429,144.87412,130.0,323.0,1,0
1,4,2.0,7.2,-37.88785,145.00795,120.0,390.0,1,0
1,3,2.0,7.4,-37.871,145.0364,106.0,246.0,1,0
1,2,1.0,4.5,-37.8577,145.0053,215.0,214.0,1,0
3,3,1.0,13.0,-37.6988,144.9372,127.0,766.0,0,1
1,2,1.0,5.5,-37.7634,144.9985,110.0,228.0,0,1
1,2,1.0,5.2,-37.7704,144.9504,88.0,298.0,1,0
1,1,1.0,11.2,-37.9194,145.0003,74.0,70.0,0,1
3,3,1.0,11.0,-37.87256,144.8078,132.0,697.0,0,1
1,2,1.0,2.4,-37.82046,144.99398,66.0,407.0,1,0
3,4,2.0,20.6,-37.58885,144.90135,236.0,756.0,0,1
3,3,1.0,21.3,-37.82536,145.24893,129.0,693.0,1,0
1,2,2.0,4.0,-37.75995,144.97413,89.0,224.0,1,0
1,4,2.0,9.3,-37.8894,145.0145,205.0,630.0,1,0
1,2,1.0,9.7,-37.8134,145.08100000000005,88.0,87.0,0,1
3,4,1.0,7.8,-37.7525,144.94799999999995,125.0,452.0,1,0
1,3,1.0,4.6,-37.8214,145.0437,108.0,218.0,1,0
3,3,2.0,10.4,-37.74103,144.8851,210.0,317.0,0,1
1,4,4.0,5.6,-37.8042,145.0291,293.0,737.0,1,0
3,5,2.0,5.9,-37.7576,144.9348,193.0,553.0,1,0
3,5,2.0,13.1,-37.71729000000001,144.96403,194.0,737.0,0,1
3,4,2.0,31.7,-37.58457,144.70005,192.0,738.0,0,1
3,3,1.0,14.0,-37.73574,144.77898000000005,147.0,565.0,0,1
3,4,2.0,8.8,-37.732,145.0209,150.0,500.0,1,0
3,3,1.0,16.1,-37.71536,145.10205,142.0,580.0,0,1
1,2,1.0,10.7,-37.9207,145.0079,66.0,74.0,1,0
3,3,1.0,22.7,-37.96318,145.18962,130.0,603.0,0,1
1,2,1.0,2.4,-37.82241,145.00235,87.0,135.0,1,0
3,3,2.0,12.8,-37.734,144.8593,154.0,716.0,0,1
3,3,1.0,12.4,-37.7144,144.9737,97.0,602.0,1,0
1,3,1.0,10.1,-37.90017,145.05812,133.0,184.0,0,1
3,3,2.0,14.9,-37.7148,145.0851,100.0,567.0,0,1
3,3,1.0,9.4,-37.7344,145.04399999999995,106.0,368.0,1,0
1,2,2.0,3.8,-37.8327,144.9474,108.0,96.0,1,0
1,4,2.0,5.7,-37.77044,145.02465,133.0,485.0,1,0
3,3,1.0,17.9,-37.66294,145.06301000000005,128.0,622.0,0,1
3,2,1.0,9.4,-37.7349,145.0398,74.0,391.0,1,0
3,3,1.0,8.8,-37.7341,145.0275,90.0,674.0,1,0
1,2,2.0,11.2,-37.9172,145.004,132.0,329.0,1,0
1,4,4.0,11.2,-37.9104,144.9999,292.0,473.0,0,1
1,4,2.0,4.6,-37.8246,145.026,275.0,410.0,1,0
1,2,1.0,5.2,-37.7697,144.96866,77.0,132.0,1,0
3,2,1.0,11.2,-37.7261,144.9961,74.0,122.0,0,1
1,2,1.0,2.3,-37.9394,145.089,65.0,89.0,1,0
1,2,1.0,8.1,-37.8686,145.0239,82.0,771.0,1,0
1,4,2.0,2.7,-37.84405,145.0016,254.0,564.0,1,0
3,3,1.0,12.8,-37.7305,144.8646,105.0,558.0,0,1
1,3,1.0,13.8,-37.9178,145.05414,128.0,581.0,1,0
3,3,1.0,6.3,-37.81284,144.89158999999995,137.0,221.0,1,0
3,3,1.0,8.4,-37.8417,144.8896,120.0,571.0,1,0
1,3,1.0,7.8,-37.8482,145.0949,133.0,769.0,1,0
1,3,2.0,13.1,-37.8154,145.1355,130.0,238.0,0,1
1,3,1.0,5.2,-37.75887,144.97326,107.0,322.0,1,0
1,3,2.0,5.5,-37.7757,145.0119,90.0,338.0,1,0
1,3,1.0,8.0,-37.755,144.9272,135.0,387.0,1,0
1,2,1.0,2.5,-37.8281,144.9923,114.0,176.0,1,0
1,5,4.0,9.7,-37.80218,145.10063,262.0,742.0,0,1
3,4,2.0,7.0,-37.8123,144.8888,160.0,261.0,1,0
1,4,2.0,13.7,-37.9319,145.0173,187.0,688.0,1,0
3,2,1.0,16.1,-37.70688,145.11791000000005,104.0,318.0,0,1
3,3,1.0,9.9,-37.7181,144.9422,115.0,446.0,1,0
3,3,1.0,15.5,-37.72343,144.81411,183.97,802.0,0,1
1,4,2.0,11.8,-37.9035,145.028,226.0,705.0,1,0
1,3,2.0,13.9,-37.9231,145.066,177.0,610.0,0,1
3,4,2.0,13.6,-37.8845,145.1027,277.0,500.0,0,1
3,2,1.0,11.2,-37.7167,145.0001,93.0,168.0,0,1
1,3,2.0,13.1,-37.8257,145.1216,170.0,458.0,1,0
1,3,1.0,8.0,-37.7442,144.9045,120.0,687.0,0,1
3,3,1.0,10.5,-37.7642,144.8603,118.0,586.0,0,1
1,2,1.0,7.8,-37.8438,145.066,88.0,150.0,0,1
1,4,2.0,9.7,-37.8147,145.0748,226.0,744.0,0,1
3,4,2.0,34.1,-38.00626,145.29079,174.0,846.0,0,1
3,3,1.0,11.2,-37.7007,144.9815,149.0,745.0,0,1
1,4,3.0,5.4,-37.81031,145.01955,281.0,741.0,1,0
3,3,2.0,11.4,-37.7359,145.0614,142.0,323.0,0,1
1,4,2.0,5.4,-37.80526,145.04294,192.0,399.0,1,0
3,3,1.0,45.9,-37.49175,144.59565,103.0,412.0,1,0
1,4,1.0,2.5,-37.8072,144.9941,142.0,120.0,0,1
3,3,1.0,9.2,-37.7307,144.9704,129.0,575.0,1,0
1,2,1.0,2.5,-37.806,144.9954,107.0,256.0,1,0
3,4,1.0,9.1,-37.8305,144.8736,143.0,669.0,1,0
3,4,1.0,7.0,-37.8228,144.8769,139.0,445.0,0,1
1,3,1.0,5.2,-37.7704,144.9695,121.0,257.0,1,0
3,3,1.0,13.3,-37.7692,144.8246,112.0,751.0,1,0
3,3,2.0,18.4,-37.85037,144.66179,162.0,326.0,0,1
3,3,1.0,11.1,-37.8258,144.8523,97.0,585.0,1,0
1,3,1.0,5.2,-37.7757,144.9505,98.0,563.0,1,0
3,3,1.0,9.9,-37.7273,144.9274,139.0,570.0,1,0
3,4,2.0,7.8,-37.7503,144.9481,187.0,453.0,1,0
1,4,2.0,7.0,-37.75582,144.98951,92.0,348.0,1,0
3,4,2.0,14.0,-37.73986,144.81105,110.0,699.0,1,0
3,2,1.0,9.4,-37.7341,145.0434,81.0,368.0,1,0
1,4,2.0,16.7,-37.92024,145.18049,163.0,800.0,0,1
3,3,1.0,13.5,-37.7886,144.821,120.0,534.0,0,1
3,4,2.0,11.0,-37.86027,144.82073,180.0,629.0,0,1
3,2,1.0,13.9,-37.7812,144.8121,111.0,672.0,1,0
1,1,1.0,1.9,-37.8343,144.95529,72.0,67.0,1,0
3,4,3.0,9.2,-37.7266,144.9823,258.0,501.0,0,1
3,3,2.0,4.4,-37.7857,144.9305,150.0,179.0,1,0
1,3,2.0,3.3,-37.8415,144.9585,181.0,177.0,1,0
1,3,1.0,8.0,-37.7462,144.8953,125.0,533.0,1,0
1,5,5.0,5.6,-37.8117,145.0449,147.0,480.0,0,1
1,3,1.0,13.8,-37.76,145.1054,155.0,730.0,1,0
1,2,1.0,9.3,-37.8974,145.0294,80.0,831.0,0,1
3,4,2.0,11.8,-37.7724,145.1033,159.0,723.0,0,1
3,2,1.0,10.5,-37.7435,145.0486,80.0,586.0,1,0
3,3,1.0,14.6,-37.9409,145.0602,104.0,601.0,0,1
1,3,2.0,2.6,-37.8166,144.9987,118.0,171.0,1,0
1,2,1.0,11.8,-37.9024,145.0539,105.0,452.0,1,0
3,3,1.0,10.4,-37.72544,144.85259,126.0,647.0,0,1
3,3,1.0,12.4,-37.7083,144.9644,103.0,609.0,1,0
3,2,1.0,12.1,-37.7132,144.9488,96.0,198.0,0,1
3,4,2.0,14.7,-37.85728,145.24839,173.0,729.0,0,1
3,4,2.0,8.4,-37.8408,144.8893,172.0,379.0,1,0
3,4,1.0,11.5,-37.7143,144.9096,196.0,704.0,1,0
1,2,1.0,3.6,-37.78852,144.97871999999995,80.0,176.0,1,0
1,4,2.0,11.2,-37.8346,145.1059,218.0,867.0,1,0
3,2,1.0,6.4,-37.78947,144.88105,131.0,327.0,1,0
1,2,1.0,5.2,-37.7609,144.9623,258.0,430.0,0,1
1,3,2.0,6.5,-37.7554,145.0211,129.0,540.0,1,0
3,3,1.0,28.8,-37.99515,145.23244,101.0,585.0,1,0
1,4,1.0,6.8,-37.85908,144.89299,157.0,866.0,1,0
1,3,2.0,8.4,-37.87241,145.05103,123.0,460.0,1,0
1,4,3.0,14.0,-37.8999,145.0993,213.0,691.0,1,0
3,4,3.0,8.7,-37.7713,144.8937,166.0,688.0,1,0
3,4,2.0,25.2,-37.9887,145.16158,159.0,624.0,0,1
1,2,1.0,11.4,-37.8946,145.0588,98.0,99.0,0,1
1,3,2.0,2.5,-37.8278,144.9885,165.0,324.0,1,0
3,3,1.0,10.4,-37.7219,144.85239,130.0,590.0,0,1
3,3,2.0,14.0,-37.68358,144.92387,123.21,248.0,0,1
3,3,2.0,4.2,-37.792,144.9324,147.0,250.0,1,0
1,4,2.0,11.4,-37.8955,145.0515,200.0,557.0,1,0
1,4,2.0,13.4,-37.84378,145.13407,115.0,727.0,1,0
3,2,1.0,11.2,-37.70691,144.90934,201.0,201.0,0,1
